id__,country,regio,s3,anni,area,s5,q3ter,q4__4,q4__5,q4__6,q4__7,q4__8,q4__9,q4__10,q5__4,q5__5,q5__6,q5__7,q5__8,q5__9,q5__10,eta,stile,generation,res_acq,freq_past,freq_dol,freq_bis,freq_mer,freq_caf,freq_te,freq_cioc,cam_past,cam_dol,cam_bis,cam_mer,cam_caf,cam_te,cam_cioc
1002,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Maschio,45,,Soprattutto io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,1/sett,ogni giorno,2-3/mese,1/sett,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Essenzialisti,Gen X,L'intervistato,4.0,4.0,30.0,2.5,4.0,2.5,2.5,0,0,0,0,0,0,0
1003,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Femmina,36,,Soprattutto io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,2-3/mese,1/mese,1/sett,1/sett,1/mese,1/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Molto +,Uguale,Poco +,35-44,Sregolati,Gen Y,L'intervistato,2.5,1.0,4.0,4.0,1.0,1.0,2.5,0,0,0,0,1,0,1
1004,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Maschio,37,,Solo io,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",ogni giorno,2-3/sett,1/mese,2-3/mese,1/mese,2-3/sett,2-3/sett,Uguale,Molto +,Poco +,Molto +,Poco +,Poco +,Poco +,35-44,Localivori,Gen Y,L'intervistato,30.0,10.0,1.0,2.5,1.0,10.0,10.0,0,1,1,1,1,1,1
1005,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,49,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,raro,raro,2-3/mese,raro,raro,2-3/mese,Molto -,Uguale,Uguale,Uguale,Uguale,Molto -,Uguale,45-54,Salutisti,Gen X,L'intervistato,0.0,0.0,0.0,2.5,0.0,0.0,2.5,-1,0,0,0,0,-1,0
1008,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,28,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,1/sett,1/sett,1/sett,1/sett,raro,1/sett,Poco +,Poco +,Uguale,Poco -,Poco -,Uguale,Uguale,25-34,Essenzialisti,Gen Y,L'intervistato,4.0,4.0,4.0,4.0,4.0,0.0,4.0,1,1,0,-1,-1,0,0
1011,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,55,,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3/mese,raro,2-3/mese,1/sett,2-3/mese,1/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Industriariani,Gen X,L'intervistato,2.5,0.0,2.5,4.0,2.5,1.0,2.5,0,0,0,0,0,0,0
1012,USA,"New England (Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, and Vermont)",Maschio,58,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/sett,1/sett,1/sett,1/sett,2-3/mese,2-3/mese,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Ristoriani,Gen X,L'intervistato,4.0,4.0,4.0,4.0,2.5,2.5,4.0,0,0,0,0,0,0,0
1014,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Maschio,69,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",raro,raro,2-3/mese,2-3/mese,1/mese,raro,2-3/mese,Poco -,Molto -,Poco -,Poco -,Poco -,Poco -,Poco -,65-70,Essenzialisti,Boomer,L'intervistato,0.0,0.0,2.5,2.5,1.0,0.0,2.5,-1,-1,-1,-1,-1,-1,-1
1015,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,49,,Soprattutto io,Nessuno di questi,raro,raro,1/mese,2-3/sett,1/mese,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Nessuno di questi,Gen X,L'intervistato,0.0,0.0,1.0,10.0,1.0,2.5,2.5,0,0,0,0,0,0,0
1016,USA,"New England (Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, and Vermont)",Femmina,27,,Soprattutto altri membri della famiglia,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/mese,raro,ogni giorno,2-3/sett,ogni giorno,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,25-34,Industriariani,Gen Y,Altri,1.0,0.0,30.0,10.0,30.0,0.0,0.0,0,0,0,0,0,0,0
1017,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,35,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",ogni giorno,raro,ogni giorno,ogni giorno,ogni giorno,raro,1/sett,Molto +,Molto -,Molto +,Molto +,Molto +,Molto -,Molto +,35-44,Industriariani,Gen Y,L'intervistato,30.0,0.0,30.0,30.0,30.0,0.0,4.0,1,-1,1,1,1,-1,1
1018,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Maschio,66,,Principalmente io e occasionalmente altri,"EDONISTI: persone che ricercano l’esperienza gustativa nel consumo alimentare, non si accontentano di sfamarsi per neces",raro,raro,raro,raro,1/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Edonisti,Boomer,Altri,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
1019,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Maschio,57,,Io e qualcun altro in egual misura,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/mese,raro,raro,1/mese,1/mese,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Ristoriani,Gen X,L'intervistato,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1020,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,48,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,raro,1/sett,1/sett,raro,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Territorialisti,Gen X,L'intervistato,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1021,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Femmina,52,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,raro,raro,1/mese,2-3/mese,1/sett,1/mese,Molto +,Molto -,Poco +,Molto +,Uguale,Molto +,Molto +,45-54,Essenzialisti,Gen X,L'intervistato,4.0,0.0,0.0,1.0,2.5,4.0,1.0,1,-1,1,1,0,1,1
1022,USA,"New England (Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, and Vermont)",Femmina,21,,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1/sett,raro,1/sett,2-3/sett,2-3/sett,raro,2-3/mese,Uguale,Uguale,Poco +,Molto +,Uguale,Uguale,Poco +,20-24,Sregolati,Gen Z,L'intervistato,4.0,0.0,4.0,10.0,10.0,0.0,2.5,0,0,1,1,0,0,1
1023,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,24,,Solo io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3/sett,1/mese,1/mese,ogni giorno,1/mese,2-3/mese,2-3/sett,Uguale,Molto +,Molto +,Uguale,Uguale,Molto +,Molto -,20-24,Industriariani,Gen Z,L'intervistato,10.0,1.0,1.0,30.0,1.0,2.5,10.0,0,1,1,0,0,1,-1
1024,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Maschio,31,,Soprattutto io,ESTETIZZANTI: Amano consumare portate appariscenti da condividere con la loro cerchia e sui social. Utilizzano il cibo p,2-3/sett,2-3/sett,2-3/sett,ogni giorno,ogni giorno,ogni giorno,ogni giorno,Poco +,Poco +,Poco +,Poco +,Poco +,Poco +,Molto +,25-34,Estetizzanti,Gen Y,L'intervistato,10.0,10.0,10.0,30.0,30.0,30.0,30.0,1,1,1,1,1,1,1
1025,USA,"New England (Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, and Vermont)",Maschio,39,,Soprattutto io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,raro,1/mese,2-3/mese,raro,2-3/mese,1/mese,Molto -,Molto -,Poco -,Uguale,Molto -,Poco +,Uguale,35-44,Salutisti,Gen Y,L'intervistato,0.0,0.0,1.0,2.5,0.0,2.5,1.0,-1,-1,-1,0,-1,1,0
1026,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,64,,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",raro,raro,raro,1/sett,raro,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Essenzialisti,Boomer,L'intervistato,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1029,USA,"Pacific (Alaska, California, Hawaii, Oregon, and Washington)",Maschio,38,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,1/mese,2-3/mese,2-3/mese,1/sett,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Poco +,Uguale,Uguale,35-44,Territorialisti,Gen Y,L'intervistato,2.5,1.0,2.5,2.5,4.0,2.5,2.5,0,0,0,0,1,0,0
1030,USA,"Pacific (Alaska, California, Hawaii, Oregon, and Washington)",Femmina,66,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",raro,raro,raro,raro,1/mese,raro,1/mese,Poco -,Poco -,Molto -,Poco -,Uguale,Uguale,Uguale,65-70,Salutisti,Boomer,L'intervistato,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,0,0,0
1031,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,66,,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,raro,1/mese,raro,1/mese,1/mese,raro,Uguale,Molto -,Uguale,Uguale,Uguale,Uguale,Uguale,65-70,Industriariani,Boomer,L'intervistato,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,-1,0,0,0,0,0
1032,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Maschio,54,,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,1/mese,1/mese,2-3/mese,1/sett,1/mese,1/sett,Poco +,Poco +,Uguale,Poco +,Poco +,Uguale,Poco +,45-54,Territorialisti,Gen X,L'intervistato,4.0,1.0,1.0,2.5,4.0,1.0,4.0,1,1,0,1,1,0,1
1035,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Maschio,64,,Soprattutto io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",raro,raro,1/mese,2-3/mese,raro,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Esterofili,Boomer,L'intervistato,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0,0,0,0,0,0,0
1036,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Femmina,63,,Soprattutto io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/sett,2-3/sett,2-3/sett,2-3/sett,ogni giorno,ogni giorno,ogni giorno,Poco +,Molto +,Poco +,Molto +,Poco +,Molto +,Poco +,55-64,Salutisti,Boomer,L'intervistato,10.0,10.0,10.0,10.0,30.0,30.0,30.0,1,1,1,1,1,1,1
1041,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,25,,Io e qualcun altro in egual misura,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/mese,1/sett,1/mese,1/sett,ogni giorno,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,25-34,Ristoriani,Gen Z,L'intervistato,2.5,4.0,1.0,4.0,30.0,4.0,4.0,0,0,0,0,0,0,0
1042,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Femmina,52,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Ristoriani,Gen X,L'intervistato,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0
1043,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Femmina,39,,Io e qualcun altro in egual misura,ESTETIZZANTI: Amano consumare portate appariscenti da condividere con la loro cerchia e sui social. Utilizzano il cibo p,1/mese,raro,2-3/mese,2-3/sett,ogni giorno,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Estetizzanti,Gen Y,L'intervistato,1.0,0.0,2.5,10.0,30.0,4.0,4.0,0,0,0,0,0,0,0
1045,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,50,,Soprattutto io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Ristoriani,Gen X,L'intervistato,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0
1046,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Femmina,64,,Soprattutto altri membri della famiglia,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",1/mese,raro,1/mese,2-3/mese,2-3/mese,1/mese,2-3/mese,Uguale,Molto -,Uguale,Uguale,Molto -,Uguale,Uguale,55-64,Salubristi,Boomer,Altri,1.0,0.0,1.0,2.5,2.5,1.0,2.5,0,-1,0,0,-1,0,0
1047,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,53,,Io e qualcun altro in egual misura,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1/mese,1/sett,2-3/sett,2-3/sett,ogni giorno,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Sregolati,Gen X,L'intervistato,1.0,4.0,10.0,10.0,30.0,4.0,4.0,0,0,0,0,0,0,0
1050,USA,"West North Central (Iowa, Kansas, Minnesota, Missouri, Nebraska, North Dakota, and South Dakota)",Maschio,26,,Solo io,ETICISTI: acquistano e consumano secondo i principi etici in cui credono. Sono inclusi i principi di non violenza nei co,2-3/mese,2-3/sett,ogni giorno,1/sett,2-3/mese,1/mese,2-3/mese,Poco +,Poco -,Uguale,Poco +,Poco -,Poco +,Poco +,25-34,Eticisti,Gen Z,L'intervistato,2.5,10.0,30.0,4.0,2.5,1.0,2.5,1,-1,0,1,-1,1,1
1051,USA,"West South Central (Arkansas, Louisiana, Oklahoma, and Texas)",Femmina,62,,Solo io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,1/mese,1/sett,1/sett,1/sett,1/sett,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,55-64,Salutisti,Boomer,L'intervistato,4.0,1.0,4.0,4.0,4.0,4.0,1.0,0,0,0,0,0,0,0
1053,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Femmina,52,,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,raro,2-3/mese,2-3/mese,2-3/mese,1/sett,Poco -,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Salubristi,Gen X,L'intervistato,0.0,0.0,0.0,2.5,2.5,2.5,4.0,-1,0,0,0,0,0,0
1054,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,28,,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,raro,1/mese,raro,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,25-34,Territorialisti,Gen Y,L'intervistato,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1055,USA,"West North Central (Iowa, Kansas, Minnesota, Missouri, Nebraska, North Dakota, and South Dakota)",Maschio,32,,Principalmente io e occasionalmente altri,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",ogni giorno,1/sett,2-3/mese,ogni giorno,ogni giorno,1/mese,ogni giorno,Poco -,Molto +,Uguale,Molto +,Uguale,Molto -,Poco -,25-34,Ristoriani,Gen Y,Altri,30.0,4.0,2.5,30.0,30.0,1.0,30.0,-1,1,0,1,0,-1,-1
1056,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,24,,Soprattutto io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",2-3/mese,1/sett,1/mese,2-3/mese,1/mese,1/mese,2-3/mese,Poco +,Poco +,Poco +,Poco +,Poco +,Poco +,Poco +,20-24,Salubristi,Gen Z,L'intervistato,2.5,4.0,1.0,2.5,1.0,1.0,2.5,1,1,1,1,1,1,1
1057,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Maschio,25,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,25-34,Ristoriani,Gen Z,L'intervistato,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1,1,1,1,1,1,1
1062,USA,"Mountain (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, Utah, and Wyoming)",Maschio,31,,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3/sett,1/sett,ogni giorno,2-3/sett,1/sett,ogni giorno,2-3/sett,Poco +,Uguale,Molto +,Poco +,Molto +,Molto +,Molto +,25-34,Industriariani,Gen Y,L'intervistato,10.0,4.0,30.0,10.0,4.0,30.0,10.0,1,0,1,1,1,1,1
1064,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,52,,Principalmente io e occasionalmente altri,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",2-3/mese,raro,1/mese,2-3/mese,ogni giorno,raro,2-3/mese,Uguale,Molto -,Uguale,Uguale,Molto +,Uguale,Uguale,45-54,Essenzialisti,Gen X,Altri,2.5,0.0,1.0,2.5,30.0,0.0,2.5,0,-1,0,0,1,0,0
1066,USA,"East North Central (Illinois, Indiana, Michigan, Ohio, and Wisconsin)",Femmina,23,,Io e qualcun altro in egual misura,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/sett,2-3/mese,2-3/sett,2-3/sett,1/sett,2-3/sett,2-3/sett,Molto +,Poco +,Poco +,Poco +,Poco +,Molto +,Poco +,20-24,Industriariani,Gen Z,L'intervistato,4.0,2.5,10.0,10.0,4.0,10.0,10.0,1,1,1,1,1,1,1
1067,USA,"Pacific (Alaska, California, Hawaii, Oregon, and Washington)",Maschio,23,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/mese,raro,1/mese,1/mese,2-3/mese,1/mese,2-3/mese,Poco -,Uguale,Uguale,Uguale,Poco -,Poco -,Uguale,20-24,Ristoriani,Gen Z,L'intervistato,1.0,0.0,1.0,1.0,2.5,1.0,2.5,-1,0,0,0,-1,-1,0
1068,USA,"Pacific (Alaska, California, Hawaii, Oregon, and Washington)",Maschio,40,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/sett,ogni giorno,2-3/sett,2-3/sett,2-3/mese,2-3/sett,ogni giorno,Molto +,Molto +,Poco +,Poco +,Molto +,Molto +,Poco +,35-44,Ristoriani,Gen Y,L'intervistato,4.0,30.0,10.0,10.0,2.5,10.0,30.0,1,1,1,1,1,1,1
1071,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,21,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/mese,1/sett,1/mese,raro,2-3/mese,1/mese,1/sett,Poco +,Poco -,Poco -,Poco -,Poco -,Poco +,Poco -,20-24,Ristoriani,Gen Z,L'intervistato,1.0,4.0,1.0,0.0,2.5,1.0,4.0,1,-1,-1,-1,-1,1,-1
1072,USA,"Middle Atlantic (New Jersey, New York, and Pennsylvania)",Femmina,22,,Soprattutto io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/sett,1/sett,1/sett,1/mese,2-3/sett,1/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,20-24,Ristoriani,Gen Z,L'intervistato,4.0,4.0,4.0,1.0,10.0,1.0,2.5,0,0,0,0,0,0,0
1073,USA,"East South Central (Alabama, Kentucky, Mississippi, and Tennessee)",Altro,20,,Io e qualcun altro in egual misura,ETICISTI: acquistano e consumano secondo i principi etici in cui credono. Sono inclusi i principi di non violenza nei co,1/sett,raro,1/mese,1/sett,raro,raro,2-3/mese,Poco +,Uguale,Poco -,Poco -,Uguale,Uguale,Molto -,20-24,Eticisti,Gen Z,L'intervistato,4.0,0.0,1.0,4.0,0.0,0.0,2.5,1,0,-1,-1,0,0,-1
1074,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Femmina,25,,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",raro,raro,raro,2-3/sett,raro,raro,raro,Poco -,Uguale,Uguale,Molto +,Molto -,Poco +,Poco -,25-34,Ristoriani,Gen Z,L'intervistato,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-1,0,0,1,-1,1,-1
1075,USA,"South Atlantic (Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Virginia, Washington, D.C., and We",Maschio,37,,Io e qualcun altro in egual misura,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",1/mese,raro,1/mese,1/mese,1/mese,1/mese,1/mese,Uguale,Molto -,Uguale,Uguale,Uguale,Uguale,Poco +,35-44,Industriariani,Gen Y,L'intervistato,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,-1,0,0,0,0,1
